"rt","rotation_left","rotation_right","figure","no","gender","age","which_mirror","rt_rotation","timeSecs","score","ans","time","mirror","instruction","rotation","id","condition","File","ratio","dimensions","area","shape","error","answer","block","rotation_cat"
2.88277387619019,45,210,"cooper_figures/E11.png",34,"male",29,"o",NA,1461501203.44465,1,"True","2016-04-24 14:33:23","True",NA,165,208,"pretest","208 Cooper (2016-04-24 14-27-00).csv",NA,NA,NA,NA,NA,NA,NA,"long"
2.12985610961914,262,427,"cooper_figures/D12.png",35,"male",29,"o",NA,1461501205.58348,1,"False","2016-04-24 14:33:25","False",NA,165,208,"pretest","208 Cooper (2016-04-24 14-27-00).csv",NA,NA,NA,NA,NA,NA,NA,"long"
1.5032479763031,339,354,"cooper_figures/D12.png",36,"male",29,"w",NA,1461501207.09455,1,"True","2016-04-24 14:33:27","True",NA,15,208,"pretest","208 Cooper (2016-04-24 14-27-00).csv",NA,NA,NA,NA,NA,NA,NA,"short"
5.073646068573,95,275,"cooper_figures/D12.png",38,"male",29,"o",NA,1461501214.24262,1,"True","2016-04-24 14:33:34","True",NA,180,208,"pretest","208 Cooper (2016-04-24 14-27-00).csv",NA,NA,NA,NA,NA,NA,NA,"long"
1.65941500663757,24,204,"cooper_figures/D12.png",43,"male",29,"o",NA,1461501237.01596,1,"False","2016-04-24 14:33:57","False",NA,180,208,"pretest","208 Cooper (2016-04-24 14-27-00).csv",NA,NA,NA,NA,NA,NA,NA,"long"
1.79732704162598,197,197,"cooper_figures/D12.png",46,"male",29,"o",NA,1461501242.55205,1,"False","2016-04-24 14:34:02","False",NA,0,208,"pretest","208 Cooper (2016-04-24 14-27-00).csv",NA,NA,NA,NA,NA,NA,NA,"short"
2.16033005714417,123,153,"cooper_figures/G16.png",49,"male",29,"w",NA,1461501248.1969,1,"True","2016-04-24 14:34:08","True",NA,30,208,"pretest","208 Cooper (2016-04-24 14-27-00).csv",NA,NA,NA,NA,NA,NA,NA,"short"
2.50028014183044,327,477,"cooper_figures/F15.png",50,"male",29,"w",NA,1461501250.70905,1,"True","2016-04-24 14:34:10","True",NA,150,208,"pretest","208 Cooper (2016-04-24 14-27-00).csv",NA,NA,NA,NA,NA,NA,NA,"long"
2.88325905799866,223,373,"cooper_figures/B8.png",53,"male",29,"o",NA,1461501257.45879,1,"False","2016-04-24 14:34:17","False",NA,150,208,"pretest","208 Cooper (2016-04-24 14-27-00).csv",NA,NA,NA,NA,NA,NA,NA,"long"
1.65436983108521,305,455,"cooper_figures/A6.png",56,"male",29,"w",NA,1461501265.03781,1,"True","2016-04-24 14:34:25","True",NA,150,208,"pretest","208 Cooper (2016-04-24 14-27-00).csv",NA,NA,NA,NA,NA,NA,NA,"long"
5.65007495880127,263,263,"cooper_figures/D12.png",59,"male",29,"o",NA,1461501280.19714,1,"True","2016-04-24 14:34:40","True",NA,0,208,"pretest","208 Cooper (2016-04-24 14-27-00).csv",NA,NA,NA,NA,NA,NA,NA,"short"
1.60087108612061,359,359,"cooper_figures/G16.png",61,"male",29,"o",NA,1461501287.21195,1,"True","2016-04-24 14:34:47","True",NA,0,208,"pretest","208 Cooper (2016-04-24 14-27-00).csv",NA,NA,NA,NA,NA,NA,NA,"short"
1.02903699874878,138,153,"cooper_figures/B8.png",62,"male",29,"w",NA,1461501288.26061,1,"False","2016-04-24 14:34:48","False",NA,15,208,"pretest","208 Cooper (2016-04-24 14-27-00).csv",NA,NA,NA,NA,NA,NA,NA,"short"
1.69950413703918,153,168,"cooper_figures/F15.png",63,"male",29,"o",NA,1461501289.96658,1,"False","2016-04-24 14:34:49","False",NA,15,208,"pretest","208 Cooper (2016-04-24 14-27-00).csv",NA,NA,NA,NA,NA,NA,NA,"short"
2.63519191741943,189,219,"cooper_figures/F15.png",65,"male",29,"w",NA,1461501293.86062,1,"True","2016-04-24 14:34:53","True",NA,30,208,"pretest","208 Cooper (2016-04-24 14-27-00).csv",NA,NA,NA,NA,NA,NA,NA,"short"
1.23697710037231,341,371,"cooper_figures/E11.png",69,"male",29,"w",NA,1461501300.51885,1,"False","2016-04-24 14:35:00","False",NA,30,208,"pretest","208 Cooper (2016-04-24 14-27-00).csv",NA,NA,NA,NA,NA,NA,NA,"short"
1.6355299949646,257,272,"cooper_figures/A6.png",73,"male",29,"o",NA,1461501308.62068,1,"False","2016-04-24 14:35:08","False",NA,15,208,"pretest","208 Cooper (2016-04-24 14-27-00).csv",NA,NA,NA,NA,NA,NA,NA,"short"
1.95204019546509,5,185,"cooper_figures/E11.png",76,"male",29,"o",NA,1461501315.73971,1,"True","2016-04-24 14:35:15","True",NA,180,208,"pretest","208 Cooper (2016-04-24 14-27-00).csv",NA,NA,NA,NA,NA,NA,NA,"long"
1.05890488624573,22,202,"cooper_figures/H20.png",77,"male",29,"w",NA,1461501316.81849,1,"True","2016-04-24 14:35:16","True",NA,180,208,"pretest","208 Cooper (2016-04-24 14-27-00).csv",NA,NA,NA,NA,NA,NA,NA,"long"
5.30440092086792,221,236,"cooper_figures/G16.png",79,"male",29,"w",NA,1461501323.72163,1,"True","2016-04-24 14:35:23","True",NA,15,208,"pretest","208 Cooper (2016-04-24 14-27-00).csv",NA,NA,NA,NA,NA,NA,NA,"short"
1.61250400543213,233,248,"cooper_figures/A6.png",83,"male",29,"o",NA,1461501334.51929,1,"True","2016-04-24 14:35:34","True",NA,15,208,"pretest","208 Cooper (2016-04-24 14-27-00).csv",NA,NA,NA,NA,NA,NA,NA,"short"
2.05742192268372,330,495,"cooper_figures/C8.png",84,"male",29,"w",NA,1461501336.58444,1,"False","2016-04-24 14:35:36","False",NA,165,208,"pretest","208 Cooper (2016-04-24 14-27-00).csv",NA,NA,NA,NA,NA,NA,NA,"long"
1.25677084922791,228,228,"cooper_figures/F15.png",85,"male",29,"o",NA,1461501337.8564,1,"False","2016-04-24 14:35:37","False",NA,0,208,"pretest","208 Cooper (2016-04-24 14-27-00).csv",NA,NA,NA,NA,NA,NA,NA,"short"
6.56415200233459,43,223,"cooper_figures/G16.png",90,"male",29,"w",NA,1461501353.69289,1,"False","2016-04-24 14:35:53","False",NA,180,208,"pretest","208 Cooper (2016-04-24 14-27-00).csv",NA,NA,NA,NA,NA,NA,NA,"long"
4.29914498329163,272,287,"cooper_figures/H20.png",95,"male",29,"w",NA,1461501368.85922,1,"False","2016-04-24 14:36:08","False",NA,15,208,"pretest","208 Cooper (2016-04-24 14-27-00).csv",NA,NA,NA,NA,NA,NA,NA,"short"
2.07646703720093,223,253,"cooper_figures/D12.png",97,"male",29,"w",NA,1461501372.11726,1,"True","2016-04-24 14:36:12","True",NA,30,208,"pretest","208 Cooper (2016-04-24 14-27-00).csv",NA,NA,NA,NA,NA,NA,NA,"short"
1.93203401565552,129,294,"cooper_figures/D12.png",98,"male",29,"w",NA,1461501374.06248,1,"True","2016-04-24 14:36:14","True",NA,165,208,"pretest","208 Cooper (2016-04-24 14-27-00).csv",NA,NA,NA,NA,NA,NA,NA,"long"
5.08610391616821,24,174,"cooper_figures/D12.png",100,"male",29,"o",NA,1461501381.96357,1,"False","2016-04-24 14:36:21","False",NA,150,208,"pretest","208 Cooper (2016-04-24 14-27-00).csv",NA,NA,NA,NA,NA,NA,NA,"long"
1.37604713439941,256,271,"cooper_figures/G16.png",103,"male",29,"o",NA,1461501390.66989,1,"False","2016-04-24 14:36:30","False",NA,15,208,"pretest","208 Cooper (2016-04-24 14-27-00).csv",NA,NA,NA,NA,NA,NA,NA,"short"
1.29236817359924,263,263,"cooper_figures/C8.png",104,"male",29,"o",NA,1461501391.97273,1,"True","2016-04-24 14:36:31","True",NA,0,208,"pretest","208 Cooper (2016-04-24 14-27-00).csv",NA,NA,NA,NA,NA,NA,NA,"short"
2.21749806404114,169,334,"cooper_figures/H20.png",105,"male",29,"w",NA,1461501394.20157,1,"True","2016-04-24 14:36:34","True",NA,165,208,"pretest","208 Cooper (2016-04-24 14-27-00).csv",NA,NA,NA,NA,NA,NA,NA,"long"
1.23965096473694,344,344,"cooper_figures/A6.png",110,"male",29,"o",NA,1461501406.87799,1,"False","2016-04-24 14:36:46","False",NA,0,208,"pretest","208 Cooper (2016-04-24 14-27-00).csv",NA,NA,NA,NA,NA,NA,NA,"short"
1.33349800109863,334,364,"cooper_figures/A6.png",113,"male",29,"o",NA,1461501412.40282,1,"False","2016-04-24 14:36:52","False",NA,30,208,"pretest","208 Cooper (2016-04-24 14-27-00).csv",NA,NA,NA,NA,NA,NA,NA,"short"
1.29981303215027,306,306,"cooper_figures/G16.png",114,"male",29,"o",NA,1461501413.72312,1,"False","2016-04-24 14:36:53","False",NA,0,208,"pretest","208 Cooper (2016-04-24 14-27-00).csv",NA,NA,NA,NA,NA,NA,NA,"short"
3.04840397834778,313,478,"cooper_figures/B8.png",117,"male",29,"o",NA,1461501422.18976,1,"True","2016-04-24 14:37:02","True",NA,165,208,"pretest","208 Cooper (2016-04-24 14-27-00).csv",NA,NA,NA,NA,NA,NA,NA,"long"
3.10258293151855,193,373,"cooper_figures/E11.png",118,"male",29,"w",NA,1461501425.30356,1,"False","2016-04-24 14:37:05","False",NA,180,208,"pretest","208 Cooper (2016-04-24 14-27-00).csv",NA,NA,NA,NA,NA,NA,NA,"long"
2.81336498260498,62,92,"cooper_figures/B8.png",120,"male",29,"w",NA,1461501431.2468,1,"True","2016-04-24 14:37:11","True",NA,30,208,"pretest","208 Cooper (2016-04-24 14-27-00).csv",NA,NA,NA,NA,NA,NA,NA,"short"
2.2206609249115,310,475,"cooper_figures/H20.png",121,"male",29,"w",NA,1461501433.47857,1,"False","2016-04-24 14:37:13","False",NA,165,208,"pretest","208 Cooper (2016-04-24 14-27-00).csv",NA,NA,NA,NA,NA,NA,NA,"long"
2.51504993438721,325,505,"cooper_figures/B8.png",124,"male",29,"o",NA,1461501439.75689,1,"False","2016-04-24 14:37:19","False",NA,180,208,"pretest","208 Cooper (2016-04-24 14-27-00).csv",NA,NA,NA,NA,NA,NA,NA,"long"
2.26920390129089,38,203,"cooper_figures/G16.png",125,"male",29,"o",NA,1461501442.03374,1,"True","2016-04-24 14:37:22","True",NA,165,208,"pretest","208 Cooper (2016-04-24 14-27-00).csv",NA,NA,NA,NA,NA,NA,NA,"long"
1.27013611793518,136,151,"cooper_figures/B8.png",127,"male",29,"o",NA,1461501456.72775,1,"True","2016-04-24 14:37:36","True",NA,15,208,"pretest","208 Cooper (2016-04-24 14-27-00).csv",NA,NA,NA,NA,NA,NA,NA,"short"
1.94880390167236,359,389,"cooper_figures/G16.png",129,"male",29,"w",NA,1461501460.11454,1,"False","2016-04-24 14:37:40","False",NA,30,208,"pretest","208 Cooper (2016-04-24 14-27-00).csv",NA,NA,NA,NA,NA,NA,NA,"short"
11.8118469715118,322,322,"cooper_figures/H20.png",131,"male",29,"w",NA,1461501473.55363,1,"False","2016-04-24 14:37:53","False",NA,0,208,"pretest","208 Cooper (2016-04-24 14-27-00).csv",NA,NA,NA,NA,NA,NA,NA,"short"
1.14363408088684,197,197,"cooper_figures/E11.png",132,"male",29,"o",NA,1461501474.71788,1,"False","2016-04-24 14:37:54","False",NA,0,208,"pretest","208 Cooper (2016-04-24 14-27-00).csv",NA,NA,NA,NA,NA,NA,NA,"short"
1.64310884475708,231,246,"cooper_figures/H20.png",134,"male",29,"w",NA,1461501477.4228,1,"True","2016-04-24 14:37:57","True",NA,15,208,"pretest","208 Cooper (2016-04-24 14-27-00).csv",NA,NA,NA,NA,NA,NA,NA,"short"
3.35343790054321,8,158,"cooper_figures/D12.png",135,"male",29,"w",NA,1461501480.78806,1,"True","2016-04-24 14:38:00","True",NA,150,208,"pretest","208 Cooper (2016-04-24 14-27-00).csv",NA,NA,NA,NA,NA,NA,NA,"long"
2.21106195449829,338,503,"cooper_figures/B8.png",141,"male",29,"o",NA,1461501587.45619,1,"False","2016-04-24 14:39:47","False",NA,165,208,"pretest","208 Cooper (2016-04-24 14-27-00).csv",NA,NA,NA,NA,NA,NA,NA,"long"
0.9687340259552,329,329,"cooper_figures/B8.png",144,"male",29,"o",NA,1461501591.37814,1,"True","2016-04-24 14:39:51","True",NA,0,208,"pretest","208 Cooper (2016-04-24 14-27-00).csv",NA,NA,NA,NA,NA,NA,NA,"short"
4.30431485176086,283,433,"cooper_figures/A6.png",145,"male",29,"w",NA,1461501595.69956,1,"False","2016-04-24 14:39:55","False",NA,150,208,"pretest","208 Cooper (2016-04-24 14-27-00).csv",NA,NA,NA,NA,NA,NA,NA,"long"
1.12775897979736,194,209,"cooper_figures/F15.png",150,"male",29,"o",NA,1461501602.73356,1,"True","2016-04-24 14:40:02","True",NA,15,208,"pretest","208 Cooper (2016-04-24 14-27-00).csv",NA,NA,NA,NA,NA,NA,NA,"short"
1.1493239402771,147,177,"cooper_figures/C8.png",154,"male",29,"o",NA,1461501610.49364,1,"True","2016-04-24 14:40:10","True",NA,30,208,"pretest","208 Cooper (2016-04-24 14-27-00).csv",NA,NA,NA,NA,NA,NA,NA,"short"
0.826256036758423,179,209,"cooper_figures/C8.png",155,"male",29,"o",NA,1461501611.34322,1,"False","2016-04-24 14:40:11","False",NA,30,208,"pretest","208 Cooper (2016-04-24 14-27-00).csv",NA,NA,NA,NA,NA,NA,NA,"short"
2.56638097763062,133,283,"cooper_figures/G16.png",157,"male",29,"w",NA,1461501615.73752,1,"True","2016-04-24 14:40:15","True",NA,150,208,"pretest","208 Cooper (2016-04-24 14-27-00).csv",NA,NA,NA,NA,NA,NA,NA,"long"
0.909715175628662,271,271,"cooper_figures/C8.png",160,"male",29,"w",NA,1461501623.5409,1,"False","2016-04-24 14:40:23","False",NA,0,208,"pretest","208 Cooper (2016-04-24 14-27-00).csv",NA,NA,NA,NA,NA,NA,NA,"short"
5.91832995414734,148,148,"cooper_figures/H20.png",161,"male",29,"w",NA,1461501629.46778,1,"True","2016-04-24 14:40:29","True",NA,0,208,"pretest","208 Cooper (2016-04-24 14-27-00).csv",NA,NA,NA,NA,NA,NA,NA,"short"
4.23639297485352,350,380,"cooper_figures/H20.png",165,"male",29,"o",NA,1461501639.28423,1,"False","2016-04-24 14:40:39","False",NA,30,208,"pretest","208 Cooper (2016-04-24 14-27-00).csv",NA,NA,NA,NA,NA,NA,NA,"short"
2.64545917510986,317,317,"cooper_figures/F15.png",166,"male",29,"o",NA,1461501641.93852,1,"True","2016-04-24 14:40:41","True",NA,0,208,"pretest","208 Cooper (2016-04-24 14-27-00).csv",NA,NA,NA,NA,NA,NA,NA,"short"
2.47751212120056,55,220,"cooper_figures/A6.png",168,"male",29,"o",NA,1461501645.78134,1,"False","2016-04-24 14:40:45","False",NA,165,208,"pretest","208 Cooper (2016-04-24 14-27-00).csv",NA,NA,NA,NA,NA,NA,NA,"long"
0.786236047744751,35,65,"cooper_figures/B8.png",169,"male",29,"o",NA,1461501646.58048,1,"False","2016-04-24 14:40:46","False",NA,30,208,"pretest","208 Cooper (2016-04-24 14-27-00).csv",NA,NA,NA,NA,NA,NA,NA,"short"
2.68871784210205,165,180,"cooper_figures/C8.png",170,"male",29,"o",NA,1461501649.28464,1,"True","2016-04-24 14:40:49","True",NA,15,208,"pretest","208 Cooper (2016-04-24 14-27-00).csv",NA,NA,NA,NA,NA,NA,NA,"short"
9.15616893768311,115,265,"cooper_figures/H20.png",171,"male",29,"w",NA,1461501658.45931,1,"False","2016-04-24 14:40:58","False",NA,150,208,"pretest","208 Cooper (2016-04-24 14-27-00).csv",NA,NA,NA,NA,NA,NA,NA,"long"
1.80865716934204,314,494,"cooper_figures/F15.png",172,"male",29,"o",NA,1461501660.28796,1,"True","2016-04-24 14:41:00","True",NA,180,208,"pretest","208 Cooper (2016-04-24 14-27-00).csv",NA,NA,NA,NA,NA,NA,NA,"long"
2.02818202972412,165,345,"cooper_figures/C8.png",173,"male",29,"w",NA,1461501662.32822,1,"False","2016-04-24 14:41:02","False",NA,180,208,"pretest","208 Cooper (2016-04-24 14-27-00).csv",NA,NA,NA,NA,NA,NA,NA,"long"
0.925827980041504,25,25,"cooper_figures/B8.png",174,"male",29,"w",NA,1461501663.26523,1,"False","2016-04-24 14:41:03","False",NA,0,208,"pretest","208 Cooper (2016-04-24 14-27-00).csv",NA,NA,NA,NA,NA,NA,NA,"short"
1.57051992416382,326,476,"cooper_figures/F15.png",176,"male",29,"o",NA,1461501666.81826,1,"False","2016-04-24 14:41:06","False",NA,150,208,"pretest","208 Cooper (2016-04-24 14-27-00).csv",NA,NA,NA,NA,NA,NA,NA,"long"
2.09219193458557,270,450,"cooper_figures/A6.png",188,"male",29,"o",NA,1461501694.69729,1,"True","2016-04-24 14:41:34","True",NA,180,208,"pretest","208 Cooper (2016-04-24 14-27-00).csv",NA,NA,NA,NA,NA,NA,NA,"long"
1.36542701721191,35,50,"cooper_figures/C8.png",189,"male",29,"w",NA,1461501696.07634,1,"False","2016-04-24 14:41:36","False",NA,15,208,"pretest","208 Cooper (2016-04-24 14-27-00).csv",NA,NA,NA,NA,NA,NA,NA,"short"
2.16599106788635,298,328,"cooper_figures/F15.png",193,"male",29,"o",NA,1461501706.18522,1,"False","2016-04-24 14:41:46","False",NA,30,208,"pretest","208 Cooper (2016-04-24 14-27-00).csv",NA,NA,NA,NA,NA,NA,NA,"short"
0.996511936187744,167,167,"cooper_figures/E11.png",196,"male",29,"w",NA,1461501710.96625,1,"True","2016-04-24 14:41:50","True",NA,0,208,"pretest","208 Cooper (2016-04-24 14-27-00).csv",NA,NA,NA,NA,NA,NA,NA,"short"
1.54722595214844,359,389,"cooper_figures/A6.png",197,"male",29,"w",NA,1461501712.53537,1,"True","2016-04-24 14:41:52","True",NA,30,208,"pretest","208 Cooper (2016-04-24 14-27-00).csv",NA,NA,NA,NA,NA,NA,NA,"short"
1.75533699989319,223,403,"cooper_figures/H20.png",199,"male",29,"w",NA,1461501717.40723,1,"False","2016-04-24 14:41:57","False",NA,180,208,"pretest","208 Cooper (2016-04-24 14-27-00).csv",NA,NA,NA,NA,NA,NA,NA,"long"
0.970818996429443,203,368,"cooper_figures/A6.png",201,"male",29,"w",NA,1461501725.86442,1,"True","2016-04-24 14:42:05","True",NA,165,208,"pretest","208 Cooper (2016-04-24 14-27-00).csv",NA,NA,NA,NA,NA,NA,NA,"long"
1.81181716918945,229,379,"cooper_figures/C8.png",202,"male",29,"o",NA,1461501727.69037,1,"False","2016-04-24 14:42:07","False",NA,150,208,"pretest","208 Cooper (2016-04-24 14-27-00).csv",NA,NA,NA,NA,NA,NA,NA,"long"
1.18586993217468,334,349,"cooper_figures/D12.png",205,"male",29,"o",NA,1461501733.59922,1,"False","2016-04-24 14:42:13","False",NA,15,208,"pretest","208 Cooper (2016-04-24 14-27-00).csv",NA,NA,NA,NA,NA,NA,NA,"short"
7.64678883552551,213,243,"cooper_figures/A6.png",0,"female",22,"o",NA,1460637584.83176,1,"True","2016-04-14 14:39:44","True",NA,30,312,"pretest","312 Cooper (2016-04-14 14-31-41).csv",NA,NA,NA,NA,NA,NA,NA,"short"
2.61868095397949,203,233,"cooper_figures/E11.png",1,"female",22,"w",NA,1460637587.47156,1,"True","2016-04-14 14:39:47","True",NA,30,312,"pretest","312 Cooper (2016-04-14 14-31-41).csv",NA,NA,NA,NA,NA,NA,NA,"short"
2.52766990661621,333,498,"cooper_figures/A6.png",3,"female",22,"w",NA,1460637593.83158,1,"False","2016-04-14 14:39:53","False",NA,165,312,"pretest","312 Cooper (2016-04-14 14-31-41).csv",NA,NA,NA,NA,NA,NA,NA,"long"
5.52867603302002,46,211,"cooper_figures/D12.png",6,"female",22,"w",NA,1460637605.30058,1,"True","2016-04-14 14:40:05","True",NA,165,312,"pretest","312 Cooper (2016-04-14 14-31-41).csv",NA,NA,NA,NA,NA,NA,NA,"long"
2.402498960495,39,69,"cooper_figures/B8.png",7,"female",22,"o",NA,1460637607.72434,1,"True","2016-04-14 14:40:07","True",NA,30,312,"pretest","312 Cooper (2016-04-14 14-31-41).csv",NA,NA,NA,NA,NA,NA,NA,"short"
3.83532810211182,106,286,"cooper_figures/G16.png",12,"female",22,"w",NA,1460637626.42665,1,"True","2016-04-14 14:40:26","True",NA,180,312,"pretest","312 Cooper (2016-04-14 14-31-41).csv",NA,NA,NA,NA,NA,NA,NA,"long"
3.09303998947144,45,75,"cooper_figures/D12.png",16,"female",22,"o",NA,1460637640.23555,1,"True","2016-04-14 14:40:40","True",NA,30,312,"pretest","312 Cooper (2016-04-14 14-31-41).csv",NA,NA,NA,NA,NA,NA,NA,"short"
2.46385216712952,235,250,"cooper_figures/G16.png",17,"female",22,"w",NA,1460637642.70743,1,"True","2016-04-14 14:40:42","True",NA,15,312,"pretest","312 Cooper (2016-04-14 14-31-41).csv",NA,NA,NA,NA,NA,NA,NA,"short"
1.62357807159424,72,102,"cooper_figures/G16.png",21,"female",22,"w",NA,1460637669.90353,1,"False","2016-04-14 14:41:09","False",NA,30,312,"pretest","312 Cooper (2016-04-14 14-31-41).csv",NA,NA,NA,NA,NA,NA,NA,"short"
3.42171907424927,246,411,"cooper_figures/C8.png",22,"female",22,"o",NA,1460637673.33531,1,"False","2016-04-14 14:41:13","False",NA,165,312,"pretest","312 Cooper (2016-04-14 14-31-41).csv",NA,NA,NA,NA,NA,NA,NA,"long"
2.65181493759155,312,462,"cooper_figures/D12.png",25,"female",22,"w",NA,1460637682.95046,1,"True","2016-04-14 14:41:22","True",NA,150,312,"pretest","312 Cooper (2016-04-14 14-31-41).csv",NA,NA,NA,NA,NA,NA,NA,"long"
1.8271119594574,203,383,"cooper_figures/A6.png",27,"female",22,"w",NA,1460637687.94226,1,"True","2016-04-14 14:41:27","True",NA,180,312,"pretest","312 Cooper (2016-04-14 14-31-41).csv",NA,NA,NA,NA,NA,NA,NA,"long"
4.89733910560608,135,150,"cooper_figures/F15.png",28,"female",22,"o",NA,1460637692.86369,1,"True","2016-04-14 14:41:32","True",NA,15,312,"pretest","312 Cooper (2016-04-14 14-31-41).csv",NA,NA,NA,NA,NA,NA,NA,"short"
2.75882411003113,278,278,"cooper_figures/D12.png",30,"female",22,"o",NA,1460637698.35921,1,"True","2016-04-14 14:41:38","True",NA,0,312,"pretest","312 Cooper (2016-04-14 14-31-41).csv",NA,NA,NA,NA,NA,NA,NA,"short"
3.13863587379456,171,171,"cooper_figures/C8.png",36,"female",22,"o",NA,1460637713.60714,1,"True","2016-04-14 14:41:53","True",NA,0,312,"pretest","312 Cooper (2016-04-14 14-31-41).csv",NA,NA,NA,NA,NA,NA,NA,"short"
2.4401319026947,144,174,"cooper_figures/D12.png",40,"female",22,"o",NA,1460637729.69483,1,"False","2016-04-14 14:42:09","False",NA,30,312,"pretest","312 Cooper (2016-04-14 14-31-41).csv",NA,NA,NA,NA,NA,NA,NA,"short"
3.30104303359985,311,476,"cooper_figures/C8.png",46,"female",22,"w",NA,1460637747.40724,1,"True","2016-04-14 14:42:27","True",NA,165,312,"pretest","312 Cooper (2016-04-14 14-31-41).csv",NA,NA,NA,NA,NA,NA,NA,"long"
1.6534469127655,109,289,"cooper_figures/H20.png",49,"female",22,"w",NA,1460637755.89455,1,"False","2016-04-14 14:42:35","False",NA,180,312,"pretest","312 Cooper (2016-04-14 14-31-41).csv",NA,NA,NA,NA,NA,NA,NA,"long"
3.84653782844543,244,244,"cooper_figures/A6.png",52,"female",22,"o",NA,1460637763.63849,1,"True","2016-04-14 14:42:43","True",NA,0,312,"pretest","312 Cooper (2016-04-14 14-31-41).csv",NA,NA,NA,NA,NA,NA,NA,"short"
6.34968090057373,16,166,"cooper_figures/F15.png",53,"female",22,"o",NA,1460637770.00905,1,"False","2016-04-14 14:42:50","False",NA,150,312,"pretest","312 Cooper (2016-04-14 14-31-41).csv",NA,NA,NA,NA,NA,NA,NA,"long"
5.75930190086365,13,13,"cooper_figures/F15.png",57,"female",22,"o",NA,1460637787.80431,1,"True","2016-04-14 14:43:07","True",NA,0,312,"pretest","312 Cooper (2016-04-14 14-31-41).csv",NA,NA,NA,NA,NA,NA,NA,"short"
2.23172903060913,179,329,"cooper_figures/E11.png",58,"female",22,"w",NA,1460637790.06028,1,"True","2016-04-14 14:43:10","True",NA,150,312,"pretest","312 Cooper (2016-04-14 14-31-41).csv",NA,NA,NA,NA,NA,NA,NA,"long"
2.19191789627075,116,281,"cooper_figures/F15.png",61,"female",22,"o",NA,1460637807.43956,1,"True","2016-04-14 14:43:27","True",NA,165,312,"pretest","312 Cooper (2016-04-14 14-31-41).csv",NA,NA,NA,NA,NA,NA,NA,"long"
1.67160582542419,175,190,"cooper_figures/H20.png",63,"female",22,"o",NA,1460637810.90308,1,"False","2016-04-14 14:43:30","False",NA,15,312,"pretest","312 Cooper (2016-04-14 14-31-41).csv",NA,NA,NA,NA,NA,NA,NA,"short"
1.86594104766846,240,390,"cooper_figures/H20.png",65,"female",22,"w",NA,1460637815.43174,1,"False","2016-04-14 14:43:35","False",NA,150,312,"pretest","312 Cooper (2016-04-14 14-31-41).csv",NA,NA,NA,NA,NA,NA,NA,"long"
5.2654230594635,267,432,"cooper_figures/H20.png",67,"female",22,"o",NA,1460637823.06419,1,"True","2016-04-14 14:43:43","True",NA,165,312,"pretest","312 Cooper (2016-04-14 14-31-41).csv",NA,NA,NA,NA,NA,NA,NA,"long"
2.92993712425232,341,506,"cooper_figures/E11.png",69,"female",22,"w",NA,1460637831.67977,1,"True","2016-04-14 14:43:51","True",NA,165,312,"pretest","312 Cooper (2016-04-14 14-31-41).csv",NA,NA,NA,NA,NA,NA,NA,"long"
2.20245885848999,182,362,"cooper_figures/D12.png",70,"female",22,"o",NA,1460637833.90408,1,"True","2016-04-14 14:43:53","True",NA,180,312,"pretest","312 Cooper (2016-04-14 14-31-41).csv",NA,NA,NA,NA,NA,NA,NA,"long"
6.31959891319275,82,232,"cooper_figures/A6.png",71,"female",22,"o",NA,1460637840.23697,1,"True","2016-04-14 14:44:00","True",NA,150,312,"pretest","312 Cooper (2016-04-14 14-31-41).csv",NA,NA,NA,NA,NA,NA,NA,"long"
10.2025570869446,32,212,"cooper_figures/G16.png",72,"female",22,"o",NA,1460637850.45488,1,"False","2016-04-14 14:44:10","False",NA,180,312,"pretest","312 Cooper (2016-04-14 14-31-41).csv",NA,NA,NA,NA,NA,NA,NA,"long"
3.05608797073364,53,83,"cooper_figures/C8.png",78,"female",22,"w",NA,1460637872.69513,1,"True","2016-04-14 14:44:32","True",NA,30,312,"pretest","312 Cooper (2016-04-14 14-31-41).csv",NA,NA,NA,NA,NA,NA,NA,"short"
1.85945391654968,122,287,"cooper_figures/E11.png",86,"female",22,"w",NA,1460637893.73421,1,"False","2016-04-14 14:44:53","False",NA,165,312,"pretest","312 Cooper (2016-04-14 14-31-41).csv",NA,NA,NA,NA,NA,NA,NA,"long"
3.67957401275635,269,449,"cooper_figures/C8.png",87,"female",22,"w",NA,1460637897.43812,1,"True","2016-04-14 14:44:57","True",NA,180,312,"pretest","312 Cooper (2016-04-14 14-31-41).csv",NA,NA,NA,NA,NA,NA,NA,"long"
2.45082879066467,183,348,"cooper_figures/G16.png",88,"female",22,"o",NA,1460637899.9099,1,"False","2016-04-14 14:44:59","False",NA,165,312,"pretest","312 Cooper (2016-04-14 14-31-41).csv",NA,NA,NA,NA,NA,NA,NA,"long"
1.48078799247742,301,331,"cooper_figures/B8.png",90,"female",22,"w",NA,1460637902.7735,1,"False","2016-04-14 14:45:02","False",NA,30,312,"pretest","312 Cooper (2016-04-14 14-31-41).csv",NA,NA,NA,NA,NA,NA,NA,"short"
1.67717003822327,123,153,"cooper_figures/C8.png",91,"female",22,"w",NA,1460637904.47006,1,"False","2016-04-14 14:45:04","False",NA,30,312,"pretest","312 Cooper (2016-04-14 14-31-41).csv",NA,NA,NA,NA,NA,NA,NA,"short"
